t x1 x2 x3
1.42000000 0.611967688844 0.158773099701 -0.668188546319
1.43000000 0.614545967108 0.152110834434 -0.664265165133
1.44000000 0.617107114019 0.145487783063 -0.660345784361
1.45000000 0.619651243405 0.138903905066 -0.656430507634
1.46000000 0.622178468339 0.132359158887 -0.652519437758
1.47000000 0.624688901143 0.125853501948 -0.648612676714
1.48000000 0.627182653391 0.119386890653 -0.644710325665
1.49000000 0.629659835919 0.112959280400 -0.640812484954
1.50000000 0.632120558822 0.106570625587 -0.636919254108
1.51000000 0.634564931468 0.100220879622 -0.633030731838
1.52000000 0.636993062495 0.093909994929 -0.629147016046
1.53000000 0.639405059821 0.087637922956 -0.625268203819
1.54000000 0.641801030645 0.081404614186 -0.621394391440
1.55000000 0.644181081457 0.075210018143 -0.617525674386
1.56000000 0.646545318035 0.069054083398 -0.613662147327
1.57000000 0.648893845459 0.062936757583 -0.609803904134
1.58000000 0.651226768106 0.056857987392 -0.605951037879
1.59000000 0.653544189664 0.050817718594 -0.602103640837
1.60000000 0.655846213129 0.044815896040 -0.598261804486
1.61000000 0.658132940813 0.038852463667 -0.594425619515
1.62000000 0.660404474349 0.032927364511 -0.590595175818
1.63000000 0.662660914695 0.027040540715 -0.586770562505
1.64000000 0.664902362137 0.021191933532 -0.582951867900
1.65000000 0.667128916296 0.015381483336 -0.579139179540
1.66000000 0.669340676129 0.009609129631 -0.575332584184
1.67000000 0.671537739939 0.003874811056 -0.571532167812
1.68000000 0.673720205371 -0.001821534606 -0.567738015625
1.69000000 0.675888169425 -0.007479970419 -0.563950212053
1.70000000 0.678041728456 -0.013100560288 -0.560168840752
1.71000000 0.680180978178 -0.018683368951 -0.556393984609
1.72000000 0.682306013668 -0.024228461971 -0.552625725743
1.73000000 0.684416929373 -0.029735905729 -0.548864145510
1.74000000 0.686513819111 -0.035205767413 -0.545109324502
1.75000000 0.688596776079 -0.040638115016 -0.541361342552
1.76000000 0.690665892853 -0.046033017324 -0.537620278734
1.77000000 0.692721261393 -0.051390543912 -0.533886211367
1.78000000 0.694762973049 -0.056710765132 -0.530159218020
1.79000000 0.696791118566 -0.061993752109 -0.526439375507
1.80000000 0.698805788082 -0.067239576732 -0.522726759897
1.81000000 0.700807071139 -0.072448311648 -0.519021446513
1.82000000 0.702795056683 -0.077620030252 -0.515323509935
1.83000000 0.704769833070 -0.082754806682 -0.511633024002
1.84000000 0.706731488067 -0.087852715811 -0.507950061815
1.85000000 0.708680108861 -0.092913833239 -0.504274695739
1.86000000 0.710615782055 -0.097938235285 -0.500606997406
1.87000000 0.712538593681 -0.102925998983 -0.496947037717
1.88000000 0.714448629197 -0.107877202069 -0.493294886846
1.89000000 0.716345973494 -0.112791922981 -0.489650614240
1.90000000 0.718230710899 -0.117670240844 -0.486014288624
1.91000000 0.720102925178 -0.122512235470 -0.482385978001
1.92000000 0.721962699541 -0.127317987345 -0.478765749657
1.93000000 0.723810116645 -0.132087577626 -0.475153670161
1.94000000 0.725645258597 -0.136821088131 -0.471549805371
1.95000000 0.727468206960 -0.141518601333 -0.467954220432
1.96000000 0.729279042754 -0.146180200354 -0.464366979784
1.97000000 0.731077846461 -0.150805968956 -0.460788147160
1.98000000 0.732864698028 -0.155395991535 -0.457217785589
1.99000000 0.734639676871 -0.159950353113 -0.453655957402
2.00000000 0.736402861878 -0.164469139333 -0.450102724231
2.01000000 0.738154331414 -0.168952436451 -0.446558147014
2.02000000 0.739894163321 -0.173400331327 -0.443022285994
2.03000000 0.741622434926 -0.177812911423 -0.439495200728
2.04000000 0.743339223041 -0.182190264791 -0.435976950083
2.05000000 0.745044603968 -0.186532480068 -0.432467592242
